timestamp,open,high,low,close,volume
2023-12-15 00:00:00+00:00,97.13,97.6227,96.9888,97.2859,1450608
2023-12-16 00:00:00+00:00,95.5878,95.6272,95.1395,95.3779,1224837
2023-12-17 00:00:00+00:00,97.1,97.2725,96.8645,97.1797,1195462
2023-12-18 00:00:00+00:00,97.5349,97.8508,97.4497,97.6433,1186480
2023-12-19 00:00:00+00:00,98.9057,99.3886,98.5904,98.7021,988825
2023-12-20 00:00:00+00:00,98.0133,98.1439,97.7574,98.0063,1059266
2023-12-21 00:00:00+00:00,99.0907,99.8071,98.8503,99.0281,644444
2023-12-22 00:00:00+00:00,100.3853,100.5622,100.1196,100.3821,344067
2023-12-23 00:00:00+00:00,100.766,100.9092,100.6249,100.6891,1045024
2023-12-24 00:00:00+00:00,101.0963,101.29,100.6004,100.9989,1097197
2023-12-25 00:00:00+00:00,100.9113,101.5127,100.7613,101.3555,1362779
2023-12-26 00:00:00+00:00,100.4227,100.5191,99.7416,100.271,1471400
2023-12-27 00:00:00+00:00,99.874,100.2396,99.6266,100.0967,1470999
2023-12-28 00:00:00+00:00,99.5902,100.2625,99.1819,99.9164,700592
2023-12-29 00:00:00+00:00,100.3989,101.07,99.8629,100.4122,894320
2023-12-30 00:00:00+00:00,101.7165,102.0479,101.3035,101.6971,1144100
2023-12-31 00:00:00+00:00,100.2041,100.5059,100.0943,100.3618,1759571
2024-01-01 00:00:00+00:00,100.4049,100.5479,100.1563,100.2158,1444029
2024-01-02 00:00:00+00:00,101.8057,102.551,101.7253,102.116,1335819
2024-01-03 00:00:00+00:00,101.0826,101.684,100.8233,101.1759,883663
2024-01-04 00:00:00+00:00,100.0124,100.6166,99.8722,100.1451,735040
2024-01-05 00:00:00+00:00,100.402,100.7768,100.3126,100.4126,1236672
2024-01-06 00:00:00+00:00,101.5628,102.1443,101.1641,101.4986,669801
2024-01-07 00:00:00+00:00,101.2935,101.8435,101.0784,101.5253,928469
2024-01-08 00:00:00+00:00,103.4215,103.5798,103.0113,103.2518,965566
2024-01-09 00:00:00+00:00,104.3997,105.0332,103.9136,104.3848,1477873
2024-01-10 00:00:00+00:00,105.0586,105.5201,104.636,105.5104,893590
2024-01-11 00:00:00+00:00,105.7913,106.4086,105.0602,106.2622,268225
2024-01-12 00:00:00+00:00,109.4345,109.6676,109.1326,109.4376,1151333
2024-01-13 00:00:00+00:00,109.1134,109.2412,108.3674,109.1681,790293
2024-01-14 00:00:00+00:00,106.4346,106.5768,105.8612,106.4596,1012789
2024-01-15 00:00:00+00:00,108.6393,109.2513,107.9716,108.6462,973988
2024-01-16 00:00:00+00:00,108.0896,108.5905,107.7383,108.0343,917888
2024-01-17 00:00:00+00:00,108.4269,109.6019,107.6126,108.1941,1237102
2024-01-18 00:00:00+00:00,109.7303,110.1391,109.5408,110.0071,540140
2024-01-19 00:00:00+00:00,107.5353,107.8886,107.4941,107.8215,844895
2024-01-20 00:00:00+00:00,105.8844,106.8502,105.0808,106.1472,1205211
2024-01-21 00:00:00+00:00,104.1078,104.1449,103.9348,104.0396,815774
2024-01-22 00:00:00+00:00,103.3074,103.795,102.6021,103.0162,517357
2024-01-23 00:00:00+00:00,103.4994,104.0261,103.4213,103.6007,1200566
2024-01-24 00:00:00+00:00,103.7095,104.4322,103.0975,104.2995,1336928
2024-01-25 00:00:00+00:00,104.272,105.038,104.058,104.6757,986501
2024-01-26 00:00:00+00:00,102.6472,103.1024,102.2497,102.8413,411746
2024-01-27 00:00:00+00:00,99.7769,100.461,99.4815,99.9031,1211790
2024-01-28 00:00:00+00:00,99.8909,100.1885,99.4617,99.9835,502033
2024-01-29 00:00:00+00:00,99.4115,99.5852,98.5928,99.4028,1092639
2024-01-30 00:00:00+00:00,99.921,100.6989,99.8204,99.9917,733760
2024-01-31 00:00:00+00:00,101.1323,101.8442,100.6701,100.8919,652048
2024-02-01 00:00:00+00:00,100.925,101.3101,100.3333,101.0798,867426
2024-02-02 00:00:00+00:00,101.8652,102.135,101.6908,102.0646,945010
2024-02-03 00:00:00+00:00,102.4832,102.7062,102.1979,102.372,806737
2024-02-04 00:00:00+00:00,102.7119,103.6194,102.2943,103.0702,1176610
2024-02-05 00:00:00+00:00,102.2617,102.7188,101.9572,102.1714,866179
2024-02-06 00:00:00+00:00,101.9763,102.1011,101.5397,101.9526,1294057
2024-02-07 00:00:00+00:00,102.1836,102.2966,101.9508,102.2178,1084351
2024-02-08 00:00:00+00:00,103.665,103.8576,103.2415,103.2923,790732
2024-02-09 00:00:00+00:00,102.6484,103.019,102.4082,102.7934,740218
2024-02-10 00:00:00+00:00,103.9675,104.2405,103.0288,103.4829,505751
2024-02-11 00:00:00+00:00,103.0964,103.2489,103.0838,103.1491,1087219
2024-02-12 00:00:00+00:00,102.7109,103.2625,102.6537,103.0088,893623
2024-02-13 00:00:00+00:00,104.1198,104.1233,103.9185,104.1033,288341
2024-02-14 00:00:00+00:00,101.2864,101.7309,101.1197,101.5339,839285
2024-02-15 00:00:00+00:00,99.7307,100.059,99.4365,99.9008,729689
2024-02-16 00:00:00+00:00,98.1526,98.9798,97.8753,98.0643,1472703
2024-02-17 00:00:00+00:00,95.3545,95.9196,95.0358,95.2344,489166
2024-02-18 00:00:00+00:00,94.3022,94.8854,93.2624,94.4353,567594
2024-02-19 00:00:00+00:00,95.5563,96.0503,94.9136,95.3425,1332990
2024-02-20 00:00:00+00:00,95.262,95.5688,93.9178,95.0123,1407028
2024-02-21 00:00:00+00:00,95.5715,96.3767,95.0389,95.2607,776505
2024-02-22 00:00:00+00:00,96.7045,97.0683,96.2141,96.5884,810374
2024-02-23 00:00:00+00:00,98.5336,98.8952,98.1116,98.2294,1184870
2024-02-24 00:00:00+00:00,97.7378,98.1659,97.1961,98.1555,301870
2024-02-25 00:00:00+00:00,99.7837,99.9377,99.3712,99.8557,441641
2024-02-26 00:00:00+00:00,99.7871,100.0627,99.3998,99.9835,915779
2024-02-27 00:00:00+00:00,98.9728,99.1189,98.2274,98.946,1464967
2024-02-28 00:00:00+00:00,98.0923,98.7397,97.6737,98.2195,869280
2024-02-29 00:00:00+00:00,96.3795,96.4819,96.3595,96.4159,1030281
2024-03-01 00:00:00+00:00,95.7623,96.0922,94.9246,95.3544,1340136
2024-03-02 00:00:00+00:00,94.9,95.2324,94.6909,94.9366,1632065
2024-03-03 00:00:00+00:00,96.0041,96.3383,95.5452,95.914,826945
2024-03-04 00:00:00+00:00,97.9761,98.2703,97.6554,98.0278,994948
2024-03-05 00:00:00+00:00,96.3635,96.635,96.0803,96.347,1546616
2024-03-06 00:00:00+00:00,96.8378,96.937,96.2073,96.8365,543340
2024-03-07 00:00:00+00:00,95.6839,96.0199,95.4409,95.5867,1308274
2024-03-08 00:00:00+00:00,96.426,96.7424,95.8578,96.1715,694505
2024-03-09 00:00:00+00:00,96.3837,96.9795,95.5548,96.0242,1030741
2024-03-10 00:00:00+00:00,93.9117,93.9958,93.3669,93.8458,927214
2024-03-11 00:00:00+00:00,95.0881,95.1181,94.3853,94.9611,712596
2024-03-12 00:00:00+00:00,94.0056,94.408,93.9937,94.2512,705069
2024-03-13 00:00:00+00:00,93.6119,94.6765,93.2007,93.6305,1082924
2024-03-14 00:00:00+00:00,92.5853,93.0218,92.1516,92.3881,1298661
2024-03-15 00:00:00+00:00,91.8207,92.2097,91.3629,91.6405,961079
2024-03-16 00:00:00+00:00,92.1911,92.4227,91.7029,92.1469,1021033
2024-03-17 00:00:00+00:00,92.1234,92.2489,91.9054,91.9384,1171352
2024-03-18 00:00:00+00:00,92.4337,92.9195,91.9023,92.3308,708514
2024-03-19 00:00:00+00:00,93.0167,93.5225,91.9994,92.7639,1221907
2024-03-20 00:00:00+00:00,94.3934,94.4448,94.1961,94.3315,1245802
2024-03-21 00:00:00+00:00,93.8604,94.0391,93.2208,93.9361,1781087
2024-03-22 00:00:00+00:00,92.2857,93.0969,91.9533,92.2154,887168
2024-03-23 00:00:00+00:00,92.8557,94.0106,92.5366,93.4748,862575
2024-03-24 00:00:00+00:00,93.1772,93.2852,92.7898,93.0964,1230689
2024-03-25 00:00:00+00:00,93.6461,94.6358,92.9379,94.4241,1245731
2024-03-26 00:00:00+00:00,94.5224,95.0094,94.5023,94.8926,839473
2024-03-27 00:00:00+00:00,94.8444,95.0271,94.6594,94.7472,879051
2024-03-28 00:00:00+00:00,95.2789,95.3168,94.5368,95.1758,1162339
2024-03-29 00:00:00+00:00,97.2991,97.7016,97.0586,97.5559,751724
2024-03-30 00:00:00+00:00,99.9927,100.7097,99.9113,100.1543,876839
2024-03-31 00:00:00+00:00,100.5659,100.6093,99.8656,100.2538,1026877
2024-04-01 00:00:00+00:00,100.3581,101.3415,100.0136,100.4683,1298781
2024-04-02 00:00:00+00:00,102.3714,102.4065,101.389,101.852,818620
2024-04-03 00:00:00+00:00,100.7842,101.4647,100.6751,100.7846,447284
2024-04-04 00:00:00+00:00,101.3142,101.451,100.9962,101.2204,425020
2024-04-05 00:00:00+00:00,101.5713,101.941,101.1367,101.1995,622176
2024-04-06 00:00:00+00:00,101.6428,101.9212,101.3667,101.6126,606049
2024-04-07 00:00:00+00:00,100.335,100.8878,100.2323,100.5633,953616
2024-04-08 00:00:00+00:00,98.5566,98.7524,98.4686,98.5811,643335
2024-04-09 00:00:00+00:00,96.0435,96.4101,95.7769,96.0512,789173
2024-04-10 00:00:00+00:00,94.4271,94.7342,94.254,94.7198,767774
2024-04-11 00:00:00+00:00,94.1306,94.6432,94.0458,94.1852,867847
2024-04-12 00:00:00+00:00,93.6913,94.3316,93.6599,93.8491,1396751
2024-04-13 00:00:00+00:00,96.3812,96.901,96.0228,96.1793,1198584
2024-04-14 00:00:00+00:00,97.5482,98.1999,97.2468,97.5405,1004838
2024-04-15 00:00:00+00:00,96.315,96.4167,96.2292,96.3768,861692
2024-04-16 00:00:00+00:00,96.7881,97.2231,96.6759,96.8115,870030
2024-04-17 00:00:00+00:00,96.3764,96.3813,96.2896,96.3277,1098323
2024-04-18 00:00:00+00:00,96.129,96.9503,95.379,95.9946,1175250
2024-04-19 00:00:00+00:00,96.0125,96.2998,95.5261,96.2305,727714
2024-04-20 00:00:00+00:00,96.7668,97.0553,96.4852,96.9956,1010944
2024-04-21 00:00:00+00:00,96.8357,97.6029,95.9022,96.5934,390514
2024-04-22 00:00:00+00:00,97.817,98.4477,97.7366,97.9085,1063514
2024-04-23 00:00:00+00:00,96.2118,96.6639,95.639,96.5214,1228644
2024-04-24 00:00:00+00:00,96.6378,97.2609,96.3623,96.5406,915979
2024-04-25 00:00:00+00:00,99.8692,100.0391,99.7,99.7643,1544958
2024-04-26 00:00:00+00:00,99.7103,100.27,99.4991,100.057,735628
2024-04-27 00:00:00+00:00,101.9453,101.9894,101.8803,101.8923,1065232
2024-04-28 00:00:00+00:00,102.1923,102.3197,101.9248,102.022,989252
2024-04-29 00:00:00+00:00,102.8707,103.1731,102.4781,102.7834,969910
2024-04-30 00:00:00+00:00,102.8695,103.1842,102.6096,102.7222,965703
2024-05-01 00:00:00+00:00,102.1881,102.8543,102.1115,102.5141,1032131
2024-05-02 00:00:00+00:00,101.6006,102.1278,101.2299,101.5243,1254387
2024-05-03 00:00:00+00:00,102.0183,102.2151,101.7074,102.0884,1413320
2024-05-04 00:00:00+00:00,100.9005,101.0792,100.3817,101.011,999324
2024-05-05 00:00:00+00:00,102.0751,102.3128,101.7233,101.8737,1244594
2024-05-06 00:00:00+00:00,103.6356,103.6445,103.0757,103.2885,789469
2024-05-07 00:00:00+00:00,104.2021,104.4473,103.6881,103.779,1229786
2024-05-08 00:00:00+00:00,103.7265,104.1467,103.0404,103.4177,771402
2024-05-09 00:00:00+00:00,103.9974,104.1623,103.9628,104.0233,1327197
2024-05-10 00:00:00+00:00,103.7148,104.1475,103.4783,103.6318,1663192
2024-05-11 00:00:00+00:00,105.0556,105.1837,104.7526,104.873,963374
2024-05-12 00:00:00+00:00,102.5213,102.967,102.4577,102.4932,342236
2024-05-13 00:00:00+00:00,102.1031,102.3779,101.8681,102.0729,835578
2024-05-14 00:00:00+00:00,99.7425,100.1879,98.7232,99.5564,1369562
